resortId,day,skierId,liftId,time
0,1,25812,36,356
0,1,25820,25,356
0,1,25842,15,356
0,1,25849,14,356
0,1,25851,13,356
0,1,25858,18,356
0,1,25859,25,356
0,1,25883,6,356
0,1,25886,17,356
0,1,25894,27,356
0,1,25915,17,356
0,1,25917,7,356
0,1,25928,22,356
0,1,25967,17,356
0,1,25981,28,356
0,1,26028,13,356
0,1,26051,13,356
0,1,26067,30,356
0,1,26071,8,356
0,1,26072,22,356
0,1,26095,17,356
0,1,26100,6,356
0,1,26132,30,356
0,1,26180,27,356
0,1,26186,7,356
0,1,26195,34,356
0,1,26213,1,356
0,1,26232,6,356
0,1,26235,37,356
0,1,26238,18,356
0,1,26287,35,356
0,1,26325,19,356
0,1,26364,27,356
0,1,26370,12,356
0,1,26379,8,356
0,1,26380,26,356
0,1,26382,32,356
0,1,26396,31,356
0,1,26408,10,356
0,1,26514,16,356
0,1,26538,20,356
0,1,26541,34,356
0,1,26559,23,356
0,1,26563,22,356
0,1,26565,37,356
0,1,26599,32,356
0,1,26609,33,356
0,1,26615,32,356
0,1,26678,5,356
0,1,26684,29,356
0,1,26687,38,356
0,1,26699,34,356
0,1,26710,5,356
0,1,26716,17,356
0,1,26765,38,356
0,1,26816,15,356
0,1,26839,19,356
0,1,26841,16,356
0,1,26852,3,356
0,1,26887,22,356
0,1,26893,15,356
0,1,26902,24,356
0,1,26935,23,356
0,1,26963,31,356
0,1,26981,10,356
0,1,27016,4,356
0,1,27038,37,356
0,1,27093,20,356
0,1,27156,7,356
0,1,27158,25,356
0,1,27162,29,356
0,1,27164,21,356
0,1,27165,24,356
0,1,27172,22,356
0,1,27173,14,356
0,1,27176,30,356
0,1,27184,19,356
0,1,27211,4,356
0,1,27217,29,356
0,1,27219,21,356
0,1,27370,7,356
0,1,27371,36,356
0,1,27372,39,356
0,1,27379,38,356
0,1,27387,12,356
0,1,27394,31,356
0,1,27404,8,356
0,1,27415,17,356
0,1,27429,32,356
0,1,27468,37,356
0,1,27494,18,356
0,1,27512,12,356
0,1,27560,14,356
0,1,27582,31,356
0,1,27604,20,356
0,1,27614,31,356
0,1,27623,26,356
0,1,27625,25,356
0,1,27634,4,356
0,1,27646,34,356
0,1,27657,22,356
0,1,27671,30,356
0,1,27688,21,356
0,1,27698,17,356
0,1,27724,26,356
0,1,27767,4,356
0,1,27805,31,356
0,1,27837,23,356
0,1,27840,27,356
0,1,27845,40,356
0,1,27886,32,356
0,1,27888,35,356
0,1,27889,28,356
0,1,27909,17,356
0,1,27945,3,356
0,1,27947,24,356
0,1,27952,22,356
0,1,27983,38,356
0,1,27987,25,356
0,1,28006,36,356
0,1,28012,18,356
0,1,28017,39,356
0,1,28033,38,356
0,1,28034,27,356
0,1,28042,14,356
0,1,28095,22,356
0,1,28097,3,356
0,1,28119,37,356
0,1,28128,40,356
0,1,28137,19,356
0,1,28151,23,356
0,1,28178,25,356
0,1,28203,3,356
0,1,28232,16,356
0,1,28266,15,356
0,1,28289,31,356
0,1,28308,3,356
0,1,28343,33,356
0,1,28352,39,356
0,1,28370,36,356
0,1,28372,30,356
0,1,28394,32,356
0,1,28411,7,356
0,1,28424,1,356
0,1,28442,15,356
0,1,28455,21,356
0,1,28458,40,356
0,1,28486,20,356
0,1,28489,11,356
0,1,28503,20,356
0,1,28543,33,356
0,1,28575,21,356
0,1,28599,4,356
0,1,28633,35,356
0,1,28641,16,356
0,1,28650,27,356
0,1,28675,7,356
0,1,28770,17,356
0,1,28788,11,356
0,1,28802,18,356
0,1,28884,38,356
0,1,28899,12,356
0,1,28908,30,356
0,1,29011,27,356
0,1,29017,26,356
0,1,29072,12,356
0,1,29097,26,356
0,1,29115,13,356
0,1,29138,12,356
0,1,29151,4,356
0,1,29161,6,356
0,1,29169,6,356
0,1,29177,3,356
0,1,29190,38,356
0,1,29211,40,356
0,1,29212,21,356
0,1,29246,32,356
0,1,29247,39,356
0,1,29268,23,356
0,1,29279,27,356
0,1,29285,35,356
0,1,29335,1,356
0,1,29371,8,356
0,1,29373,20,356
0,1,29385,19,356
0,1,29411,35,356
0,1,29421,16,356
0,1,29453,31,356
0,1,29457,2,356
0,1,29485,13,356
0,1,29493,15,356
0,1,29514,39,356
0,1,29521,27,356
0,1,29544,38,356
0,1,29554,32,356
0,1,29601,24,356
0,1,29602,27,356
0,1,29638,11,356
0,1,29650,18,356
0,1,29661,24,356
0,1,29673,37,356
0,1,29684,39,356
0,1,29686,22,356
0,1,29687,7,356
0,1,29690,2,356
0,1,29692,8,356
0,1,29700,36,356
0,1,29709,4,356
0,1,29730,17,356
0,1,29757,28,356
0,1,29804,36,356
0,1,29839,24,356
0,1,29841,17,356
0,1,29843,38,356
0,1,29876,20,356
0,1,29877,12,356
0,1,29894,27,356
0,1,29898,38,356
0,1,29900,39,356
0,1,29906,38,356
0,1,29917,23,356
0,1,29936,8,356
0,1,29946,31,356
0,1,29948,21,356
0,1,29966,32,356
0,1,29968,37,356
0,1,29969,4,356
0,1,29987,15,356
0,1,30054,20,356
0,1,30059,30,356
0,1,30073,35,356
0,1,30100,28,356
0,1,30116,7,356
0,1,30133,2,356
0,1,30137,22,356
0,1,30147,29,356
0,1,30157,24,356
0,1,30163,26,356
0,1,30165,5,356
0,1,30176,21,356
0,1,30177,24,356
0,1,30220,5,356
0,1,30222,31,356
0,1,30230,34,356
0,1,30261,8,356
0,1,30307,29,356
0,1,30325,34,356
0,1,30335,36,356
0,1,30341,15,356
0,1,30386,32,356
0,1,30395,26,356
0,1,30398,36,356
0,1,30436,26,356
0,1,30443,32,356
0,1,30458,17,356
0,1,30482,39,356
0,1,30483,1,356
0,1,30492,10,356
0,1,30496,3,356
0,1,30515,24,356
0,1,30527,25,356
0,1,30530,38,356
0,1,30574,8,356
0,1,30576,34,356
0,1,30599,29,356
0,1,30627,12,356
0,1,30638,17,356
0,1,30678,22,356
0,1,30726,18,356
0,1,30753,7,356
0,1,30803,31,356
0,1,30807,26,356
0,1,30812,28,356
0,1,30829,16,356
0,1,30834,18,356
0,1,30835,35,356
0,1,30866,18,356
0,1,30881,38,356
0,1,30895,22,356
0,1,30936,22,356
0,1,30945,23,356
0,1,30946,18,356
0,1,30950,26,356
0,1,30963,37,356
0,1,30964,3,356
0,1,30969,28,356
0,1,30987,29,356
0,1,31015,9,356
0,1,31038,5,356
0,1,31044,7,356
0,1,31054,28,356
0,1,31073,33,356
0,1,31079,14,356
0,1,31107,32,356
0,1,31108,40,356
0,1,31123,7,356
0,1,31130,22,356
0,1,31188,33,356
0,1,31214,39,356
0,1,31220,19,356
0,1,31235,36,356
0,1,31255,32,356
0,1,31267,6,356
0,1,31268,9,356
0,1,31274,20,356
0,1,31302,9,356
0,1,31373,26,356
0,1,31378,36,356
0,1,31379,6,356
0,1,31422,12,356
0,1,31451,7,356
0,1,31464,13,356
0,1,31475,7,356
0,1,31476,28,356
0,1,31482,24,356
0,1,31496,1,356
0,1,31503,25,356
0,1,31558,18,356
0,1,31566,40,356
0,1,31608,7,356
0,1,31624,7,356
0,1,31657,33,356
0,1,31675,37,356
0,1,31693,20,356
0,1,31696,10,356
0,1,31748,2,356
0,1,31754,3,356
0,1,31775,7,356
0,1,31789,29,356
0,1,31790,35,356
0,1,31805,31,356
0,1,31826,27,356
0,1,31840,34,356
0,1,31848,38,356
0,1,31879,8,356
0,1,31967,2,356
0,1,31980,5,356
0,1,31990,20,356
0,1,31992,28,356
0,1,31998,1,356
0,1,32003,22,356
0,1,32028,5,356
0,1,32051,7,356
0,1,32140,32,356
0,1,32196,31,356
0,1,32207,12,356
0,1,32212,3,356
0,1,32218,1,356
0,1,32271,26,356
0,1,32280,5,356
0,1,32346,16,356
0,1,32381,30,356
0,1,32401,19,356
0,1,32405,33,356
0,1,32410,12,356
0,1,32413,29,356
0,1,32415,35,356
0,1,32422,5,356
0,1,32427,8,356
0,1,32439,6,356
0,1,32465,21,356
0,1,32474,24,356
0,1,32505,6,356
0,1,32517,14,356
0,1,32524,5,356
0,1,32527,10,356
0,1,32573,25,356
0,1,32592,6,356
0,1,32603,15,356
0,1,32645,1,356
0,1,32676,10,356
0,1,32709,19,356
0,1,32745,8,356
0,1,32747,24,356
0,1,32837,9,356
0,1,32860,30,356
0,1,32865,21,356
0,1,32898,17,356
0,1,32906,13,356
0,1,32974,1,356
0,1,32998,6,356
0,1,33022,19,356
0,1,33026,11,356
0,1,33027,40,356
0,1,33032,20,356
0,1,33090,27,356
0,1,33093,40,356
0,1,33107,21,356
0,1,33120,29,356
0,1,33123,26,356
0,1,33142,1,356
0,1,33144,14,356
0,1,33163,2,356
0,1,33165,15,356
0,1,33179,33,356
0,1,33193,7,356
0,1,33208,40,356
0,1,33214,25,356
0,1,33222,29,356
0,1,33232,25,356
0,1,33234,1,356
0,1,33270,15,356
0,1,33288,27,356
0,1,33297,38,356
0,1,33313,36,356
0,1,33316,11,356
0,1,33329,24,356
0,1,33335,33,356
0,1,33347,36,356
0,1,33361,31,356
0,1,33375,1,356
0,1,33378,9,356
0,1,33401,20,356
0,1,33422,6,356
0,1,33425,1,356
0,1,33432,37,356
0,1,33438,28,356
0,1,33439,3,356
0,1,33442,3,356
0,1,33443,3,356
0,1,33448,10,356
0,1,33459,29,356
0,1,33475,12,356
0,1,33498,29,356
0,1,33505,28,356
0,1,33510,28,356
0,1,33517,40,356
0,1,33542,36,356
0,1,33566,1,356
0,1,33574,29,356
0,1,33592,37,356
0,1,33598,20,356
0,1,33618,36,356
0,1,33623,9,356
0,1,33635,35,356
0,1,33636,22,356
0,1,33678,11,356
0,1,33684,17,356
0,1,33710,12,356
0,1,33738,34,356
0,1,33761,17,356
0,1,33770,20,356
0,1,33793,5,356
0,1,33806,17,356
0,1,33819,9,356
0,1,33828,25,356
0,1,33832,33,356
0,1,33841,38,356
0,1,33880,17,356
0,1,33890,2,356
0,1,33906,25,356
0,1,33926,20,356
0,1,33942,12,356
0,1,33949,27,356
0,1,33950,24,356
0,1,33961,38,356
0,1,33975,25,356
0,1,33980,30,356
0,1,33994,7,356
0,1,34010,28,356
0,1,34022,23,356
0,1,34024,1,356
0,1,34059,17,356
0,1,34075,39,356
0,1,34107,2,356
0,1,34122,14,356
0,1,34156,15,356
0,1,34204,2,356
0,1,34226,18,356
0,1,34265,18,356
0,1,34275,8,356
0,1,34283,17,356
0,1,34308,29,356
0,1,34318,37,356
0,1,34320,5,356
0,1,34340,23,356
0,1,34343,30,356
0,1,34372,39,356
0,1,34391,15,356
0,1,34397,38,356
0,1,34433,10,356
0,1,34449,36,356
0,1,34450,33,356
0,1,34460,8,356
0,1,34465,35,356
0,1,34469,31,356
0,1,34482,15,356
0,1,34495,4,356
0,1,34501,11,356
0,1,34507,3,356
0,1,34512,9,356
0,1,34554,25,356
0,1,34568,9,356
0,1,34599,37,356
0,1,34623,6,356
0,1,34632,37,356
0,1,34661,28,356
0,1,34677,15,356
0,1,34697,2,356
0,1,34730,34,356
0,1,34773,18,356
0,1,34787,30,356
0,1,34801,38,356
0,1,34835,23,356
0,1,34865,9,356
0,1,34873,33,356
0,1,34876,30,356
0,1,34963,7,356
0,1,34965,20,356
0,1,34991,34,356
0,1,34995,19,356
0,1,35055,25,356
0,1,35074,34,356
0,1,35075,6,356
0,1,35086,12,356
0,1,35133,14,356
0,1,35160,2,356
0,1,35198,30,356
0,1,35209,40,356
0,1,35218,35,356
0,1,35225,16,356
0,1,35243,30,356
0,1,35247,10,356
0,1,35276,28,356
0,1,35281,28,356
0,1,35305,33,356
0,1,35307,19,356
0,1,35359,19,356
0,1,35418,21,356
0,1,35454,13,356
0,1,35463,22,356
0,1,35469,15,356
0,1,35491,22,356
0,1,35505,14,356
0,1,35535,26,356
0,1,35546,10,356
0,1,35555,2,356
0,1,35565,16,356
0,1,35583,22,356
0,1,35648,11,356
0,1,35659,14,356
0,1,35687,39,356
0,1,35708,31,356
0,1,35714,38,356
0,1,35722,38,356
0,1,35726,9,356
0,1,35728,6,356
0,1,35730,24,356
0,1,35744,17,356
0,1,35784,35,356
0,1,35826,28,356
0,1,35829,2,356
0,1,35831,23,356
0,1,35922,20,356
0,1,35972,34,356
0,1,35977,21,356
0,1,35985,5,356
0,1,36076,18,356
0,1,36131,6,356
0,1,36237,1,356
0,1,36248,20,356
0,1,36292,19,356
0,1,36331,18,356
0,1,36340,3,356
0,1,36363,35,356
0,1,36417,29,356
0,1,36428,20,356
0,1,36460,16,356
0,1,36488,9,356
0,1,36563,36,356
0,1,36565,1,356
0,1,36578,8,356
0,1,36626,35,356
0,1,36631,18,356
0,1,36646,17,356
0,1,36651,6,356
0,1,36670,25,356
0,1,36675,4,356
0,1,36677,39,356
0,1,36730,25,356
0,1,36741,23,356
0,1,36751,22,356
0,1,36763,1,356
0,1,36771,36,356
0,1,36777,20,356
0,1,36781,29,356
0,1,36787,9,356
0,1,36792,17,356
0,1,36796,26,356
0,1,36797,18,356
0,1,36811,11,356
0,1,36825,33,356
0,1,36829,19,356
0,1,36832,36,356
0,1,36848,16,356
0,1,36881,15,356
0,1,36882,14,356
0,1,36893,3,356
0,1,36930,1,356
0,1,36931,30,356
0,1,36949,38,356
0,1,36964,3,356
0,1,36969,27,356
0,1,36982,38,356
0,1,37014,24,356
0,1,37024,37,356
0,1,37027,40,356
0,1,37086,20,356
0,1,37127,23,356
0,1,37138,29,356
0,1,37162,8,356
0,1,37204,34,356
0,1,37216,9,356
0,1,37229,24,356
0,1,37294,32,356
0,1,37302,17,356
0,1,37313,17,356
0,1,37322,12,356
0,1,37378,33,356
0,1,37383,13,356
0,1,37395,4,356
0,1,37419,4,356
0,1,37429,26,356
0,1,37452,40,356
0,1,37459,23,356
0,1,37465,2,356
0,1,37510,18,356
0,1,37516,13,356
0,1,37547,37,356
0,1,37553,30,356
0,1,37576,40,356
0,1,37591,28,356
0,1,37592,9,356
0,1,37594,36,356
0,1,37623,23,356
0,1,37628,31,356
0,1,37647,37,356
0,1,37659,38,356
0,1,37693,13,356
0,1,37698,14,356
0,1,37725,14,356
0,1,37747,8,356
0,1,37761,16,356
0,1,37776,6,356
0,1,37779,17,356
0,1,37791,23,356
0,1,37792,2,356
0,1,37793,27,356
0,1,37794,8,356
0,1,37798,8,356
0,1,37829,2,356
0,1,37838,28,356
0,1,37881,31,356
0,1,37889,3,356
0,1,37905,30,356
0,1,37911,32,356
0,1,37916,24,356
0,1,37922,26,356
0,1,37926,14,356
0,1,37939,6,356
0,1,37960,17,356
0,1,37963,17,356
0,1,37966,33,356
0,1,37974,35,356
0,1,38003,34,356
0,1,38035,22,356
0,1,38038,15,356
0,1,38041,8,356
0,1,38127,2,356
0,1,38147,7,356
0,1,38171,25,356
0,1,38176,32,356
0,1,38180,40,356
0,1,38226,12,356
0,1,38227,13,356
0,1,38232,33,356
0,1,38254,12,356
0,1,38342,1,356
0,1,38363,28,356
0,1,38382,38,356
0,1,38386,25,356
0,1,38387,33,356
0,1,38399,6,356
0,1,38432,33,356
0,1,38474,7,356
0,1,38528,30,356
0,1,38531,19,356
0,1,38540,2,356
0,1,38560,30,356
0,1,38565,2,356
0,1,38571,6,356
0,1,38591,35,356
0,1,38632,22,356
0,1,38649,26,356
0,1,38668,11,356
0,1,38689,29,356
0,1,38700,12,356
0,1,38718,28,356
0,1,38765,20,356
0,1,38777,33,356
0,1,38784,18,356
0,1,38814,29,356
0,1,38920,24,356
0,1,38943,17,356
0,1,38958,10,356
0,1,38966,18,356
0,1,38981,3,356
0,1,38991,23,356
0,1,39012,35,356
0,1,39039,20,356
0,1,39044,34,356
0,1,39048,32,356
0,1,39061,26,356
0,1,39068,27,356
0,1,39081,27,356
0,1,39082,5,356
0,1,39087,17,356
0,1,39134,34,356
0,1,39210,31,356
0,1,39224,37,356
0,1,39287,26,356
0,1,39308,30,356
0,1,39325,28,356
0,1,39330,4,356
0,1,39372,9,356
0,1,39386,20,356
0,1,39394,18,356
0,1,39413,28,356
0,1,39433,21,356
0,1,39456,17,356
0,1,39472,20,356
0,1,39487,26,356
0,1,39492,32,356
0,1,39506,7,356
0,1,39509,7,356
0,1,39525,38,356
0,1,39563,1,356
0,1,39571,2,356
0,1,39573,16,356
0,1,39583,22,356
0,1,39589,37,356
0,1,39607,27,356
0,1,39614,21,356
0,1,39687,16,356
0,1,39700,5,356
0,1,39704,35,356
0,1,39733,27,356
0,1,39740,4,356
0,1,39744,34,356
0,1,39753,23,356
0,1,39764,3,356
0,1,39767,8,356
0,1,39793,32,356
0,1,39824,9,356
0,1,39832,2,356
0,1,39834,18,356
0,1,39848,29,356
0,1,39862,26,356
0,1,39877,37,356
0,1,39887,17,356
0,1,39918,6,356
0,1,39921,6,356
0,1,39928,24,356
0,1,39930,10,356
0,1,39972,35,356
0,1,40000,3,356
0,1,33,31,357
0,1,49,35,357
0,1,61,1,357
0,1,64,24,357
0,1,86,9,357
0,1,113,38,357
0,1,139,29,357
0,1,153,22,357
0,1,165,29,357
0,1,189,18,357
0,1,197,27,357
0,1,202,10,357
0,1,210,24,357
0,1,235,4,357
0,1,258,18,357
0,1,264,22,357
0,1,307,35,357
0,1,312,39,357
0,1,324,33,357
0,1,348,37,357
0,1,362,28,357
0,1,376,25,357
0,1,391,37,357
0,1,414,39,357
0,1,465,7,357
0,1,495,17,357
0,1,505,33,357
0,1,541,11,357
0,1,552,16,357
0,1,560,1,357
0,1,562,2,357
0,1,565,20,357
0,1,661,14,357
0,1,672,31,357
0,1,678,5,357
0,1,704,16,357
0,1,706,21,357
0,1,727,22,357
0,1,742,26,357
0,1,745,35,357
0,1,760,31,357
0,1,771,1,357
0,1,786,33,357
0,1,792,16,357
0,1,793,12,357
0,1,820,31,357
0,1,856,22,357
0,1,900,24,357
0,1,926,24,357
0,1,938,17,357
0,1,954,12,357
0,1,960,32,357
0,1,961,30,357
0,1,1022,35,357
0,1,1048,14,357
0,1,1058,34,357
0,1,1083,32,357
0,1,1084,18,357
0,1,1129,7,357
0,1,1143,18,357
0,1,1145,18,357
0,1,1150,5,357
0,1,1263,24,357
0,1,1283,5,357
0,1,1308,34,357
0,1,1321,36,357
0,1,1332,17,357
0,1,1420,3,357
0,1,1423,32,357
0,1,1424,16,357
0,1,1436,4,357
0,1,1442,5,357
0,1,1444,5,357
0,1,1445,29,357
0,1,1459,39,357
0,1,1464,14,357
0,1,1470,38,357
0,1,1481,20,357
0,1,1516,28,357
0,1,1532,26,357
0,1,1565,24,357
0,1,1574,39,357
0,1,1580,19,357
0,1,1586,26,357
0,1,1617,17,357
0,1,1619,33,357
0,1,1632,23,357
0,1,1646,6,357
0,1,1657,20,357
0,1,1666,10,357
0,1,1667,32,357
0,1,1694,36,357
0,1,1731,33,357
0,1,1735,20,357
0,1,1764,3,357
0,1,1797,15,357
0,1,1837,3,357
0,1,1838,6,357
0,1,1839,27,357
0,1,1845,12,357
0,1,1854,16,357
0,1,1856,20,357
0,1,1885,22,357
0,1,1886,34,357
0,1,1917,9,357
0,1,1942,15,357
0,1,1961,8,357
0,1,1966,16,357
0,1,1979,19,357
0,1,1986,10,357
0,1,1989,25,357
0,1,1991,40,357
0,1,2036,22,357
0,1,2057,20,357
0,1,2062,17,357
0,1,2099,8,357
0,1,2103,25,357
0,1,2109,14,357
0,1,2121,9,357
0,1,2134,4,357
0,1,2143,21,357
0,1,2174,11,357
0,1,2176,7,357
0,1,2181,39,357
0,1,2194,12,357
0,1,2198,38,357
0,1,2225,35,357
0,1,2239,1,357
0,1,2240,6,357
0,1,2252,29,357
0,1,2254,11,357
0,1,2284,17,357
0,1,2306,20,357
0,1,2321,40,357
0,1,2322,5,357
